action_donor_steering,action_l2_from_baseline,contrast,direction,gate,initial_state_index,max_abs_from_baseline,physical_endpoint_donor_steering,prefix_chunks,primary_pixel_donor_preference,proprio_endpoint_donor_steering,task_id,unit_id
0.18837663221541673,0.01586804911494255,block0_future_gate1,forward,1.0,43,0.005113832652568817,0.21706890272913654,6,0.24907430013020848,0.21166642479453388,3,task03_state43_prefix06
0.0,0.0,block27_all_key_control,forward,1.0,43,0.0,0.0,6,0.0,0.0,3,task03_state43_prefix06
0.0,0.0,block0_all_key_control,forward,1.0,43,0.0,0.0,6,0.0,0.0,3,task03_state43_prefix06
0.03492285833620146,0.013596562668681145,block27_future_gate0.25,reverse,0.25,43,0.0035215020179748535,0.18877760744346966,6,0.15189615885416652,0.14410467797942253,3,task03_state43_prefix06
0.02577582791948073,0.023548610508441925,block27_future_gate0.5,reverse,0.5,43,0.006466984748840332,0.33742377491099246,6,0.24065144856770826,0.23072834999555583,3,task03_state43_prefix06
0.09301738333326415,0.03314783424139023,block27_future_gate0.75,reverse,0.75,43,0.00896427035331726,0.5000254585067826,6,0.26549275716145826,0.34626787373315565,3,task03_state43_prefix06
0.12374933564861047,0.045346010476350784,block27_future_gate1,reverse,1.0,43,0.012095451354980469,0.7350471545546423,6,0.3743896484375,0.5318106364005699,3,task03_state43_prefix06
0.33061356203589154,0.0525018647313118,block27_current_gate1,reverse,1.0,43,0.010987937450408936,1.0502956463278519,6,0.434295654296875,1.0712484133694251,3,task03_state43_prefix06
0.012039899525828351,0.052512265741825104,block27_random_gate1,reverse,1.0,43,0.012411326169967651,0.4075220602109464,6,0.19723510742187478,0.5810404647532403,3,task03_state43_prefix06
0.012818103800920848,0.012428957037627697,block0_future_gate1,reverse,1.0,43,0.00379788875579834,0.050480357337747965,6,0.04832967122395826,0.03144351124618568,3,task03_state43_prefix06
0.0,0.0,block27_all_key_control,reverse,1.0,43,0.0,0.0,6,0.0,0.0,3,task03_state43_prefix06
0.0,0.0,block0_all_key_control,reverse,1.0,43,0.0,0.0,6,0.0,0.0,3,task03_state43_prefix06
0.045388087961670154,-0.012084003537893295,block27_future_gate1_minus_block27_current_gate1,forward,1.0,43,-0.0016893744468688965,-0.1142646066166334,6,-0.03256225585937478,-0.25579508606179197,3,task03_state43_prefix06
0.0961121126224652,-0.012799061834812164,block27_future_gate1_minus_block27_random_gate1,forward,1.0,43,-0.0014734268188476562,0.1404723309988518,6,-0.22575887044270804,-0.2589777818554358,3,task03_state43_prefix06
0.09953638074654023,0.03988945484161377,block27_future_gate1_minus_block27_all_key_control,forward,1.0,43,0.010174781084060669,0.6487445763836488,6,0.09577433268229196,0.45480521390918943,3,task03_state43_prefix06
-0.0888402514688765,0.02402140572667122,block27_future_gate1_minus_block0_future_gate1,forward,1.0,43,0.005060948431491852,0.43167567365451226,6,-0.15329996744791652,0.24313878911465556,3,task03_state43_prefix06
-0.20686422638728108,-0.007155854254961014,block27_future_gate1_minus_block27_current_gate1,reverse,1.0,43,0.0011075139045715332,-0.31524849177320957,6,-0.059906005859375,-0.5394377769688552,3,task03_state43_prefix06
0.11170943612278213,-0.0071662552654743195,block27_future_gate1_minus_block27_random_gate1,reverse,1.0,43,-0.0003158748149871826,0.3275250943436959,6,0.17715454101562522,-0.049229828352670424,3,task03_state43_prefix06
0.12374933564861047,0.045346010476350784,block27_future_gate1_minus_block27_all_key_control,reverse,1.0,43,0.012095451354980469,0.7350471545546423,6,0.3743896484375,0.5318106364005699,3,task03_state43_prefix06
0.11093123184768963,0.03291705343872309,block27_future_gate1_minus_block0_future_gate1,reverse,1.0,43,0.008297562599182129,0.6845667972168944,6,0.32605997721354174,0.5003671251543842,3,task03_state43_prefix06
0.028222753288989898,0.017267247661948204,block27_future_gate0.25,forward,0.25,10,0.005123406648635864,0.006092409408473552,0,0.05357869466145848,0.006092409408473552,4,task04_state10_prefix00
0.012776743944591929,0.029944751411676407,block27_future_gate0.5,forward,0.5,10,0.010376393795013428,0.05650126901087562,0,0.11854044596354152,0.05650126901087562,4,task04_state10_prefix00
0.05028139451911121,0.04258335754275322,block27_future_gate0.75,forward,0.75,10,0.014301508665084839,0.10766347448613671,0,0.20005289713541652,0.10766347448613671,4,task04_state10_prefix00
0.09506286500190525,0.05722669139504433,block27_future_gate1,forward,1.0,10,0.020621925592422485,0.16396123891808584,0,0.3208109537760415,0.16396123891808584,4,task04_state10_prefix00
0.19717885632142243,0.10211357474327087,block27_current_gate1,forward,1.0,10,0.024879559874534607,0.23348920885628396,0,0.9057210286458333,0.23348920885628396,4,task04_state10_prefix00
0.09636306539822734,0.06089647114276886,block27_random_gate1,forward,1.0,10,0.014361634850502014,0.10369934827942556,0,0.42202758789062456,0.10369934827942556,4,task04_state10_prefix00
0.1075234424724917,0.03371844440698624,block0_future_gate1,forward,1.0,10,0.011611104011535645,0.11456594306397287,0,0.5746866861979163,0.11456594306397287,4,task04_state10_prefix00
0.0,0.0,block27_all_key_control,forward,1.0,10,0.0,0.0,0,0.0,0.0,4,task04_state10_prefix00
0.0,0.0,block0_all_key_control,forward,1.0,10,0.0,0.0,0,0.0,0.0,4,task04_state10_prefix00
0.11602750609290355,0.04600942134857178,block27_future_gate0.25,reverse,0.25,10,0.015459872782230377,0.1776934857972973,0,0.797688802083333,0.1776934857972973,4,task04_state10_prefix00
0.22560460745015035,0.08546241372823715,block27_future_gate0.5,reverse,0.5,10,0.027934223413467407,0.34178545326118587,0,1.5001017252604163,0.34178545326118587,4,task04_state10_prefix00
0.33448672418565356,0.1266547292470932,block27_future_gate0.75,reverse,0.75,10,0.042631059885025024,0.5190597264771333,0,2.2041625976562496,0.5190597264771333,4,task04_state10_prefix00
