action_donor_steering,contrast,direction,future_noise_seed,initial_state_index,physical_endpoint_donor_steering,prefix_chunks,primary_pixel_donor_preference,proprio_endpoint_donor_steering,task_id,unit_id
-0.060864580431212886,semantic_proprio_donor_minus_recipient,forward,409,43,-0.10599537313751031,6,-0.019093831380208315,-0.11098078969642267,0,task00_state43_prefix06
0.004549537447833624,semantic_all_donor_minus_gaussian,forward,409,43,0.006798415749113551,6,0.039835611979166685,-0.008345415097927855,0,task00_state43_prefix06
0.010563410096999515,semantic_all_donor_minus_natural_control,forward,409,43,0.04582676936274821,6,0.016143798828125028,0.04430907342789925,0,task00_state43_prefix06
0.051123313889151034,semantic_all_donor_minus_shuffled,forward,409,43,0.09892298114723125,6,0.021881103515625028,0.11497181844517429,0,task00_state43_prefix06
0.03174324237136688,semantic_all_donor_minus_recipient,forward,419,43,0.006298736521939227,6,0.06246948242187497,-0.0027057529633562477,0,task00_state43_prefix06
0.012756995166103485,semantic_wrist_donor_minus_recipient,forward,419,43,0.022255250772247895,6,-0.00798543294270837,0.015271269276215055,0,task00_state43_prefix06
0.01128271695487543,semantic_primary_donor_minus_recipient,forward,419,43,0.03384117334093417,6,-0.08421834309895829,0.03978662255336424,0,task00_state43_prefix06
-0.036171105502216895,semantic_proprio_donor_minus_recipient,forward,419,43,-0.012850825009454572,6,-0.03490193684895834,-0.003822814871725033,0,task00_state43_prefix06
-0.033931222627227545,semantic_all_donor_minus_gaussian,forward,419,43,-0.0887912314459092,6,-0.03621419270833337,-0.09301876809618503,0,task00_state43_prefix06
-0.01519201314752806,semantic_all_donor_minus_natural_control,forward,419,43,0.014291346370562143,6,-0.018524169921875,0.012310364240966848,0,task00_state43_prefix06
0.04804495612118452,semantic_all_donor_minus_shuffled,forward,419,43,0.11106452431550509,6,0.076324462890625,0.1409598793255922,0,task00_state43_prefix06
0.024450305245315912,semantic_all_donor_minus_recipient,reverse,401,43,0.08525623135997329,6,0.024373372395833315,0.08836515662776173,0,task00_state43_prefix06
-0.0009144029474163207,semantic_wrist_donor_minus_recipient,reverse,401,43,0.017855647489951387,6,0.022989908854166713,0.0008189126499470734,0,task00_state43_prefix06
-0.014923366093236926,semantic_primary_donor_minus_recipient,reverse,401,43,-0.02305297449249552,6,0.03987630208333337,-0.015664005287957472,0,task00_state43_prefix06
0.05020906251259617,semantic_proprio_donor_minus_recipient,reverse,401,43,0.12804661931143105,6,0.06322224934895831,0.15249479120882226,0,task00_state43_prefix06
0.0916520423610212,semantic_all_donor_minus_gaussian,reverse,401,43,0.19490461531516223,6,0.035552978515625,0.20441627717002772,0,task00_state43_prefix06
-0.03274023939371068,semantic_all_donor_minus_natural_control,reverse,401,43,-0.04319060448748985,6,0.00541178385416663,-0.06416881547203879,0,task00_state43_prefix06
-0.07215999815703794,semantic_all_donor_minus_shuffled,reverse,401,43,-0.12416075408468774,6,0.016743977864583315,-0.13805750382944232,0,task00_state43_prefix06
-0.012667722762217046,semantic_all_donor_minus_recipient,reverse,409,43,-0.023059009672836556,6,0.014251708984375056,-0.028208950508041127,0,task00_state43_prefix06
0.006673848413104838,semantic_wrist_donor_minus_recipient,reverse,409,43,0.030012302996786033,6,0.016326904296875028,0.02102780742041724,0,task00_state43_prefix06
