suite,task_id,condition,n_tasks,n_states,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_10,4,donor_cache,,3,36,36,0,0,1.0,0.6849786119294926,0.8754382805197601,0.9466499555944575,0.16324933732917804,0.28716479267015127,0.17810225918524022
libero_10,5,first_frame,,3,36,36,0,0,0.19444444444444445,-0.8420383162661592,0.36820850532963284,0.20196833172316517,0.5656547624382559,1.5879884494128709,0.6608910206812247
libero_10,5,wrong_latent,,3,36,36,0,0,0.0,-0.1088645892604579,0.4409217205277333,0.4215525037765671,0.3159824003365807,0.9166629710968971,0.3903141425200587
libero_10,5,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-31.630568141241707,0.4144357605754955,0.013395938092428311,11.59250141321774,32.61690443452256,11.597323080931822
libero_10,5,donor_latent,,3,36,36,0,0,1.0,0.6483303428489852,0.8801963867364452,0.9331119762836823,0.11667753148119457,0.3283685738125512,0.12503903161760258
libero_10,5,donor_cache,,3,36,36,0,0,1.0,0.6483303428489852,0.8801963867364452,0.9331119762836823,0.11667753148119457,0.3283685738125512,0.12503903161760258
libero_10,6,first_frame,,3,36,36,0,0,0.19444444444444442,-0.12624667495096495,0.40942640478574227,0.38419122267979294,0.42388370765501343,0.925115734196849,0.5222329956393491
libero_10,6,wrong_latent,,3,36,36,0,0,0.0,-0.05267374054061346,0.44384165781526996,0.44730112077601,0.37602104844912954,0.8468958560566114,0.4775493531099108
libero_10,6,shuffled_cache,,3,36,36,0,0,0.25,-21.809811666649882,0.42528251458224714,0.020193703882385904,10.35287732308899,22.77019698070001,10.372376989212901
libero_10,6,donor_latent,,3,36,36,0,0,1.0,0.7145621932411846,0.8880382230950509,0.9566782845749028,0.11735169387767275,0.2583217350800296,0.1293393353573624
libero_10,6,donor_cache,,3,36,36,0,0,1.0,0.7145621932411846,0.8880382230950509,0.9566782845749028,0.11735169387767275,0.2583217350800296,0.1293393353573624
libero_10,7,first_frame,,3,36,36,0,0,0.2222222222222222,-0.5314561087020522,0.38558205401044027,0.2565536007312827,0.9128882336213172,1.3491751806061547,1.039322820607876
libero_10,7,wrong_latent,,3,36,36,0,0,0.0,-0.0020306314562662142,0.43047217467431703,0.4668262580345286,0.5491025419133005,0.8161278880677815,0.6767801796703528
libero_10,7,shuffled_cache,,3,36,36,0,0,0.25,-16.107054399460377,0.4487726167081682,0.026043604199303686,11.469830973710186,17.078573334467304,11.487258180892821
libero_10,7,donor_latent,,3,36,36,0,0,1.0,0.6601172206922007,0.8589371193851935,0.9395334166223615,0.20714431738883043,0.3075182212580625,0.22886186120857058
libero_10,7,donor_cache,,3,36,36,0,0,1.0,0.6601172206922007,0.8589371193851935,0.9395334166223615,0.20714431738883043,0.3075182212580625,0.22886186120857058
libero_10,8,first_frame,,3,36,36,0,0,0.13888888888888887,-0.6156913361933277,0.21512347669573362,0.14105259346569718,0.5597982378875059,1.3504658078486358,0.6711145391344814
libero_10,8,wrong_latent,,3,36,36,0,0,0.0,0.005532221841562763,0.3957122059915346,0.43806225568703844,0.3061744139414562,0.75127912246877,0.4075913976182283
libero_10,8,shuffled_cache,,3,36,36,0,0,0.27777777777777773,-27.418522981768735,0.39016610072103813,0.01619432180996861,11.521747069459439,28.343880528958934,11.552111680083895
libero_10,8,donor_latent,,3,36,36,0,0,1.0,0.6293927332806168,0.7928715885904275,0.931105272075777,0.12449219176328093,0.3048294953838744,0.15104162394372297
libero_10,8,donor_cache,,3,36,36,0,0,1.0,0.6293927332806168,0.7928715885904275,0.931105272075777,0.12449219176328093,0.3048294953838744,0.15104162394372297
libero_10,9,first_frame,,3,36,36,0,0,0.2222222222222222,-0.4009944904181309,0.45871191376524395,0.33534614160442455,0.9328110233106862,1.2289198963499084,1.0702523330339113
libero_10,9,wrong_latent,,3,36,36,0,0,0.0,-0.05960075323719984,0.47583418411185185,0.46193657988178743,0.6538221803417691,0.875137532492111,0.8042570411201156
