held_out_suite,held_out_task_id,condition,remaining_states,remaining_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_object,0,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6810143761596963,0.866872658933602,0.9426682320271803,0.19435626166435488,0.28504573933447713,0.2154877543683192
libero_object,1,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.4394765476378457,0.3773848021343771,0.30175142992123494,0.8458406014560849,1.2371677598626942,1.0117591663525567
libero_object,1,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05586628732430829,0.4349461568002246,0.4560149919290905,0.5946482892936882,0.8444777489560927,0.7686438029973781
libero_object,1,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.794763035699788,0.41092365436917416,0.0320726815085276,10.804811560123253,16.749339533372297,10.840890311188675
libero_object,1,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6800425300439823,0.867436954228762,0.9424464846461074,0.19423943946147434,0.28619234260838666,0.21517766573007405
libero_object,1,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6800425300439823,0.867436954228762,0.9424464846461074,0.19423943946147434,0.28619234260838666,0.21517766573007405
libero_object,2,first_frame,117,1404,1404,0,0,0.19515669515669515,-0.43465291751549023,0.37782401564797535,0.30226023578047695,0.8509723470710937,1.2313270500929496,1.0200438956944602
libero_object,2,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05739418388819769,0.43526721084033726,0.4553546455311401,0.6037474557305734,0.8460338680516313,0.7797069513400438
libero_object,2,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.649443408491093,0.41061629024680835,0.03245888175930896,10.820933850305897,16.604257625816242,10.857234018936513
libero_object,2,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6817227450278723,0.868094557695554,0.9428573529301828,0.1950727716429747,0.28462510838231103,0.21604801603321813
libero_object,2,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6817227450278723,0.868094557695554,0.9428573529301828,0.1950727716429747,0.28462510838231103,0.21604801603321813
libero_object,3,first_frame,117,1404,1404,0,0,0.19586894586894588,-0.44374038664196147,0.37776338846932406,0.2995056561191998,0.8540544914552213,1.241584936398868,1.021092509688392
libero_object,3,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05435566891221356,0.4351202650411159,0.4564902686551627,0.5987341617357745,0.8436397139589207,0.7729940789399302
libero_object,3,shuffled_cache,117,1404,1404,0,0,0.23717948717948717,-15.714418851221845,0.41106951046746554,0.03229321212737326,10.808256051538546,16.66878638510058,10.844743819426844
libero_object,3,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.680843251789458,0.8677097079691387,0.9426444753639398,0.19469511970735837,0.2854532484195532,0.21565625999383295
libero_object,3,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.680843251789458,0.8677097079691387,0.9426444753639398,0.19469511970735837,0.2854532484195532,0.21565625999383295
libero_object,4,first_frame,117,1404,1404,0,0,0.19301994301994302,-0.4407827239453476,0.37620332473558665,0.300101579771443,0.8542095252710346,1.2370942405505871,1.023298340101424
libero_object,4,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05444870567373822,0.4348329145222624,0.45615924042393263,0.601313820353742,0.8426771549071644,0.7772983520169507
libero_object,4,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.711287445822252,0.4108985084250284,0.03233958605000545,10.851102897611241,16.66700788975985,10.886707675927457
libero_object,4,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6811883601790185,0.8673129491898484,0.9427216154884053,0.19509543482092526,0.2849601354737334,0.21619688324913033
libero_object,4,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6811883601790185,0.8673129491898484,0.9427216154884053,0.19509543482092526,0.2849601354737334,0.21619688324913033
