manifest_id,state_id,suite,task_id,initial_state_index,condition,run_id,recipient_id,donor_id,source_id,action_seed,shuffle_seed,array_finite,replay_max_abs_error,axis_degenerate,correct_donor_retrieval,nearest_branch_id,nearest_source_id,correct_source_retrieval,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_recipient,distance_to_donor,native_recipient_to_donor_distance
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,self_latent,run-434312f76b66b40c5b63,b02,,b02,3019,,true,0.0,,,,b02,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,self_cache,run-f466ceca23c8b662b7f5,b02,,b02,3019,,true,0.0,,,,b02,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,first_frame,run-025c1c254ace6dd3b5a1,b02,b00,b00,3019,,true,,false,false,b02,b02,false,-0.3070801742936533,0.3483104029254939,0.29384344988413397,0.6620854878883149,1.1330310018249259,0.6926641444163605,0.7637909408590721,0.5843489602861011
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_latent,run-3ba38a980c3136f7686f,b02,b00,b00,3019,,true,,false,true,b00,b00,true,0.51108027762591,0.7970552917803637,0.8732247726798484,0.2599242638046622,0.4448100047570917,0.5333774826532002,0.2856997314326687,0.5843489602861011
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_cache,run-d5ac1ed7457c62e09a34,b02,b00,b00,3019,,true,,false,true,b00,b00,true,0.51108027762591,0.7970552917803637,0.8732247726798484,0.2599242638046622,0.4448100047570917,0.5333774826532002,0.2856997314326687,0.5843489602861011
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,wrong_latent,run-0d3ce1826bc7f6aa9b14,b02,b00,b01,3019,,true,,false,false,b01,b01,true,0.1704267768522938,0.5920707512508651,0.6339169986277269,0.4221028285027823,0.7223471883925625,0.5457748075192903,0.48476025042755183,0.5843489602861011
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,shuffled_cache,run-7e11485006465e8fa155,b02,b00,b00,3019,508066911,true,,false,false,b01,b01,false,-20.292147896846206,0.45802774978391564,0.02151357217225473,12.438013165808185,21.28524907397534,12.440892531719559,12.442044485779974,0.5843489602861011
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,first_frame,run-70c54848a44e3228cf39,b02,b01,b01,3019,,true,,false,false,b02,b02,false,-0.2704665309062928,0.18831618885278903,0.18919633564683336,0.6801541301816443,0.9773712686971152,0.6926641444163605,0.8841195622676391,0.6959014981976335
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_latent,run-4a9bb6fdd1d98010c02d,b02,b01,b01,3019,,true,,false,true,b01,b01,true,0.5188008827788197,0.6917635784884624,0.882047511237796,0.25714751449399786,0.36951711579872026,0.5457748075192903,0.334867186605598,0.6959014981976335
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_cache,run-8fe2b17a99b59cab1faa,b02,b01,b01,3019,,true,,false,true,b01,b01,true,0.5188008827788197,0.6917635784884624,0.882047511237796,0.25714751449399786,0.36951711579872026,0.5457748075192903,0.334867186605598,0.6959014981976335
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,wrong_latent,run-6974442efec2a20fced9,b02,b01,b00,3019,,true,,false,false,b00,b00,true,0.07795589625818422,0.3686442991425069,0.48097291021580013,0.4676309504226833,0.671978651625029,0.5333774826532002,0.6416518731982238,0.6959014981976335
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,shuffled_cache,run-a92e506b2b24548562f6,b02,b01,b01,3019,201575839,true,,false,true,b01,b01,true,-16.954241089962927,0.7894961554963819,0.043933245903531315,12.493524486010285,17.95300702523013,12.505599031712856,12.494383273506713,0.6959014981976335
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,first_frame,run-2b1512600ccb4443b1ff,b02,b03,b03,3019,,true,,false,false,b02,b02,false,0.005557533870365394,0.35276340384293525,0.42331663881292375,0.627541108878612,0.7549838455470462,0.6926641444163605,0.8265786501150839,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_latent,run-b5e1c9914b585f876259,b02,b03,b03,3019,,true,,false,true,b03,b03,true,0.6396898653601745,0.8903477191705993,0.9330720583833761,0.28528355895150803,0.34321971160333936,0.7931384201056733,0.2994890854495618,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_cache,run-e1da362c4cc0a9b1b709,b02,b03,b03,3019,,true,,false,true,b03,b03,true,0.6396898653601745,0.8903477191705993,0.9330720583833761,0.28528355895150803,0.34321971160333936,0.7931384201056733,0.2994890854495618,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,wrong_latent,run-e532960bc82bdf655c64,b02,b03,b00,3019,,true,,false,false,b00,b00,true,-0.10389451181916365,0.09659611239862372,0.1505322290215177,0.5272997007306464,0.634385142552369,0.5333774826532002,0.9175549783188632,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,shuffled_cache,run-140b02fdebf55c6337c6,b02,b03,b03,3019,2651905631,true,,false,false,b01,b01,false,-12.058810384336144,-0.20632233089438315,-0.01586532231438846,10.808046214932453,13.0029733172083,10.809406710065641,10.854457876888674,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,native,run-18d0cc0fb858581a6b21,b03,,b03,4021,,true,,,,,b03,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,self_latent,run-2c2813b68b960f3dc160,b03,,b03,4021,,true,0.0,,,,b03,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,self_cache,run-c319cc129e24b5b6ade9,b03,,b03,4021,,true,0.0,,,,b03,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,first_frame,run-9123fc3f104f73f0ce02,b03,b00,b00,4021,,true,,false,false,b03,b03,false,0.18927965483381637,0.43582908505318585,0.5992649758948405,0.5163886652850177,0.582218736210413,0.6450417680466465,0.7190541473891628,0.8869324073047274
