state_id,suite,task_id,initial_state_index,condition,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_object_task08_state006_wait30,libero_object,8,6,donor_cache,12,12,0,0,1.0,0.7478258668930629,0.9298106278503865,0.9671424799854856,0.18060070309953646,0.24058755459866998,0.18962440882213313
libero_object_task09_state004_wait30,libero_object,9,4,first_frame,12,12,0,0,0.25,-0.0055550633599126265,0.4364325098620745,0.42923636819733907,0.7212466418631638,0.7885102726091721,0.9243582180343748
libero_object_task09_state004_wait30,libero_object,9,4,wrong_latent,12,12,0,0,0.0,0.009127662527342872,0.47018281224559694,0.4866781992221991,0.7611907398001173,0.8293946654213018,0.9112404337050238
libero_object_task09_state004_wait30,libero_object,9,4,shuffled_cache,12,12,0,0,0.25,-11.554834941439067,0.4564743278656034,0.03788808148501034,11.491318907166686,12.519319321717918,11.523727749817473
libero_object_task09_state004_wait30,libero_object,9,4,donor_latent,12,12,0,0,1.0,0.7964881464026212,0.9394358404785818,0.979278337091743,0.17845728538925196,0.1937004458851539,0.1877106681696283
libero_object_task09_state004_wait30,libero_object,9,4,donor_cache,12,12,0,0,1.0,0.7964881464026212,0.9394358404785818,0.979278337091743,0.17845728538925196,0.1937004458851539,0.1877106681696283
libero_object_task09_state005_wait30,libero_object,9,5,first_frame,12,12,0,0,0.08333333333333333,-0.12283814721417889,0.4150329754293694,0.3922581699725292,0.7587802587994877,0.9429519524941411,0.9051201151569837
libero_object_task09_state005_wait30,libero_object,9,5,wrong_latent,12,12,0,0,0.0,0.04503741658262031,0.46626162923507275,0.507576466922637,0.6346688446279646,0.7889931035166499,0.7694452490717582
libero_object_task09_state005_wait30,libero_object,9,5,shuffled_cache,12,12,0,0,0.25,-12.055898947704819,0.4470058934033047,0.05116304828144017,10.438009192238484,12.997571368261625,10.484318951821143
libero_object_task09_state005_wait30,libero_object,9,5,donor_latent,12,12,0,0,1.0,0.7642508248410388,0.925575968386514,0.9716580726789399,0.18026120668483028,0.22346138637680757,0.19010483200047334
libero_object_task09_state005_wait30,libero_object,9,5,donor_cache,12,12,0,0,1.0,0.7642508248410388,0.925575968386514,0.9716580726789399,0.18026120668483028,0.22346138637680757,0.19010483200047334
libero_object_task09_state006_wait30,libero_object,9,6,first_frame,12,12,0,0,0.16666666666666666,0.16257617829338555,0.4092885816985905,0.5600349621616446,0.4074071836686291,0.5664991161668272,0.6138148320995355
libero_object_task09_state006_wait30,libero_object,9,6,wrong_latent,12,12,0,0,0.0,0.05544998037542615,0.46361258239435615,0.49472197051177197,0.5202098965521569,0.7370401043322315,0.6797688496417832
libero_object_task09_state006_wait30,libero_object,9,6,shuffled_cache,12,12,0,0,0.25,-15.248757550517894,0.49563249804128945,0.029260595820449393,11.591622280596603,16.216393780806495,11.615064324973055
libero_object_task09_state006_wait30,libero_object,9,6,donor_latent,12,12,0,0,1.0,0.7496721391733159,0.9278571341757114,0.9670533766435506,0.17151570937729008,0.23754401257599111,0.18000427740251526
