future_noise_seed,goal_endpoint_donor_steering__interaction,goal_endpoint_donor_steering__o1r1_minus_gaussian,goal_endpoint_donor_steering__object_main_effect,goal_endpoint_donor_steering__robot_main_effect,initial_state_index,modality,native_action_similarity__interaction,native_action_similarity__o1r1_minus_gaussian,native_action_similarity__object_main_effect,native_action_similarity__robot_main_effect,prefix_chunks,robot_endpoint_donor_steering__interaction,robot_endpoint_donor_steering__o1r1_minus_gaussian,robot_endpoint_donor_steering__object_main_effect,robot_endpoint_donor_steering__robot_main_effect,task_id,unit_id
1217,,,,,35,wrist,-0.0015300106350670736,,-0.000247052130046211,-0.0014046971467388553,5,,,,,6,task06_state35
1217,,,,,35,primary,0.0018426309121438618,,-0.0001961392023055175,0.00038429385153729984,5,,,,,6,task06_state35
1217,,,,,35,proprio,0.0,,0.0,0.0006654107816535864,5,,,,,6,task06_state35
1201,0.000499433151881723,0.001414055017188054,0.00017627562347011239,0.0005992698244813299,17,all,-0.001339611073783352,-0.0012793276185758973,-0.0012584129281345887,-0.0004942728041216933,4,0.0004581004094134089,0.0014199671750586562,0.00016407494078291007,0.0006478140457111814,7,task07_state17
1201,,,,,17,wrist,4.6436091963189194e-05,,0.0014083328176583343,0.0018477615646426719,4,,,,,7,task07_state17
1201,,,,,17,primary,0.001601263540520063,,-0.0005464934975960697,-0.0011311277590594646,4,,,,,7,task07_state17
1201,,,,,17,proprio,0.0,,0.0,-0.00046483221648874196,4,,,,,7,task07_state17
1213,-0.0002987027596654812,0.0009558836971459428,0.0003097925348137798,0.00018676417641305676,17,all,0.004751740622001548,0.0017832309157381713,-0.0012299810772883448,0.001611308968938816,4,-0.0002909436718970815,0.0009375942818304894,0.00031075034607880303,0.00012656505953251296,7,task07_state17
1213,,,,,17,wrist,0.0004775062310930396,,-0.0010515470925377673,0.00021816967837414228,4,,,,,7,task07_state17
1213,,,,,17,primary,0.0003312342650322389,,-0.0015674870794589128,0.0009967827291217785,4,,,,,7,task07_state17
1213,,,,,17,proprio,0.0,,0.0,0.0018767845771409664,4,,,,,7,task07_state17
1217,-0.00021195907142701476,0.0010224730800061366,-5.4229608503708615e-05,0.0003863491105768335,17,all,0.0006441062339659909,-0.0005333865688300719,-0.001263255496704128,0.0007315904643456989,4,-0.00027791543310096145,0.0009981984037752412,-6.65061436444514e-05,0.0003207200106198904,7,task07_state17
1217,,,,,17,wrist,0.0015575965020694412,,-0.000536380643624111,0.001151846599320965,4,,,,,7,task07_state17
1217,,,,,17,primary,-0.0014096191757055967,,-0.0003982229851676889,0.0003822865827699095,4,,,,,7,task07_state17
1217,,,,,17,proprio,0.0,,0.0,0.001839283418120949,4,,,,,7,task07_state17
1201,0.00025967399821846815,0.0012767895715498634,-8.246520543714331e-05,0.000697392875426972,35,all,0.001169270470426028,0.007165371236090266,0.0002472650211577127,0.004191911433288514,5,0.00028623093732804694,0.0012161070386813577,-8.096124614637157e-05,0.0006258170128324303,7,task07_state35
1201,,,,,35,wrist,-0.001288328842763229,,-0.0005605073887020359,0.009093287009092907,5,,,,,7,task07_state35
1201,,,,,35,primary,-0.0010941063339126745,,-0.0015906673410062246,-0.0018199021175992905,5,,,,,7,task07_state35
1201,,,,,35,proprio,0.0,,0.0,2.0822374797729512e-05,5,,,,,7,task07_state35
1213,-0.0006168625748032008,0.0008205094122126777,-0.0003655986569061631,0.0006332864704790553,35,all,-0.0003887556484158533,0.01001752810110508,0.0008657843070487975,0.010866235134330528,5,-0.0005959447968391096,0.0008423542597333356,-0.00035569178192462747,0.0006234214740211685,7,task07_state35
1213,,,,,35,wrist,0.00028780199527592143,,0.0012151777966584384,0.005830949475482176,5,,,,,7,task07_state35
1213,,,,,35,primary,0.002268834100000139,,4.16027331593535e-05,0.003361973047422524,5,,,,,7,task07_state35
1213,,,,,35,proprio,0.0,,0.0,0.0008648133515466918,5,,,,,7,task07_state35
1217,0.00047143092092216676,0.0013642371141983078,0.0005376703245020265,0.0004996104333833129,35,all,-0.010118467635844116,0.007763448549619162,0.002457954883211407,0.010218890251543466,5,0.0004814520577968162,0.0013343554894019727,0.0005596367206210373,0.00045262270568940943,7,task07_state35
1217,,,,,35,wrist,-0.0046738851353156745,,-0.0015287679265663014,0.010849239178303579,5,,,,,7,task07_state35
1217,,,,,35,primary,-0.0038276344786903425,,-0.0007779423169518044,0.0014042277732425569,5,,,,,7,task07_state35
1217,,,,,35,proprio,0.0,,0.0,0.0009901778098891437,5,,,,,7,task07_state35
1201,5.9798712835568146e-05,0.0030330746490727645,0.0005952967577889656,0.002249295952821917,17,all,-0.0025903451082173005,0.00037792437771782227,-0.0015407719224300974,0.000893972300253669,21,0.0001014433319053154,0.002967573955131586,0.0005865112224262559,0.0021985285879360106,8,task08_state17
1201,,,,,17,wrist,0.0018084169133629046,,0.0011369075012480955,0.001042449207578647,21,,,,,8,task08_state17
1201,,,,,17,primary,-0.001979526321551673,,-0.0007195760455354378,0.0003254800710541135,21,,,,,8,task08_state17
1201,,,,,17,proprio,0.0,,0.0,0.0010462829172954245,21,,,,,8,task08_state17
1213,-0.0011543886715531526,0.0023741416714618824,0.00045422151729307414,0.002162018605751437,17,all,-0.00451650993464927,0.0008724428835959093,-0.0007740169160781376,0.0018444021014441016,21,-0.0011719688467982659,0.0022247162558824973,0.00044124072788870317,0.0020850829610580823,8,task08_state17
1213,,,,,17,wrist,-0.00119079407952335,,0.00023680181027058936,0.0011833317540353603,21,,,,,8,task08_state17
1213,,,,,17,primary,-0.0001088904249642586,,-0.0008833442849629,0.0006297275454052453,21,,,,,8,task08_state17
1213,,,,,17,proprio,0.0,,0.0,-0.0012398512879981567,21,,,,,8,task08_state17
1217,0.00010760621098149237,0.003301889290150739,0.0005103580549873366,0.0024770683258901194,17,all,-0.0012255836445126626,0.002400548365732948,-0.00026416381525631773,0.0017695271130600898,21,6.599477699198442e-05,0.003162969443072705,0.0005066581670060688,0.0023768236325465986,8,task08_state17
1217,,,,,17,wrist,-0.00018996408377516295,,-0.0002968856853177446,0.0022810695452366936,21,,,,,8,task08_state17
1217,,,,,17,primary,0.0034797569139993663,,8.258680643512088e-05,0.0013594489729472099,21,,,,,8,task08_state17
1217,,,,,17,proprio,0.0,,0.0,0.0006558950177255832,21,,,,,8,task08_state17
1201,0.0009131774143462668,-9.004019741776226e-05,-0.0005442647808376888,7.54468926853491e-05,35,all,-0.0011035024713075253,-0.0016417532250711572,-0.002557213056784759,0.001474092256833059,20,0.0006525440875883026,-0.0004908061549429021,-0.0007010363407538578,-0.00013237459739673385,8,task08_state35
1201,,,,,35,wrist,0.0017806511491083536,,0.0014254824268833182,0.00021841591898688357,20,,,,,8,task08_state35
1201,,,,,35,primary,-0.002639075435743819,,0.0006731094083346446,0.0012935279745878306,20,,,,,8,task08_state35
1201,,,,,35,proprio,0.0,,0.0,0.0010082517076297325,20,,,,,8,task08_state35
1213,0.0009498243108272408,-0.00043420807558958163,-0.0007739400440586186,0.00010733000617890731,35,all,0.004606221205631181,0.001621915003554462,-0.0021058748195687546,0.0028321928214468757,20,0.0012948821437103186,-0.0007150601677671231,-0.0006607500852743864,-0.00030636721008453494,8,task08_state35
1213,,,,,35,wrist,0.0008601588200760017,,0.00028796264616415355,0.0013041199775832768,20,,,,,8,task08_state35
1213,,,,,35,primary,-0.00026971466451978544,,5.57479033884015e-05,-3.9398216547407126e-05,20,,,,,8,task08_state35
1213,,,,,35,proprio,0.0,,0.0,-0.0005497856948168175,20,,,,,8,task08_state35
1217,0.0015770305933169304,-0.0004439302471244133,-0.000512496532604545,5.710303555284124e-05,35,all,-0.004248882648384942,0.0018318838018969528,0.0005962911550823017,0.0009707296360429302,20,0.0016339353196004325,-0.0008980641096961728,-0.0006290595487328243,-0.00018133765548244973,8,task08_state35
1217,,,,,35,wrist,0.00018771180824303686,,-0.0013933584411940309,0.002097054085063451,20,,,,,8,task08_state35
1217,,,,,35,primary,-0.0005598155841237771,,-0.00030496875501703335,-0.00037212151805888095,20,,,,,8,task08_state35
1217,,,,,35,proprio,0.0,,0.0,-0.0003701810865647977,20,,,,,8,task08_state35
1201,-0.0052137511839971395,-0.006498033000681969,0.002149847870709709,0.04609646569016357,17,all,-0.011083159814128385,0.05977987498663445,0.00762485370989438,0.16964668200974584,16,-0.004053370936140888,0.0012621451350065538,-0.0004421991016752558,0.0725308624106224,9,task09_state17
1201,,,,,17,wrist,-0.00798863944898448,,0.006368849588957032,0.08814914002750843,16,,,,,9,task09_state17
1201,,,,,17,primary,-0.0026637834238634056,,0.0015359562083439027,-0.001926597263786911,16,,,,,9,task09_state17
1201,,,,,17,proprio,0.0,,0.0,0.026405843964205766,16,,,,,9,task09_state17
1213,0.0006834477438772968,-0.005587121677990803,-0.002179348857146879,0.011611141276621995,17,all,-0.01932822815297941,0.1211043567130255,0.004153451361759181,0.20419837188580633,16,-0.008841386837307175,0.05853294367017714,-6.671386302070648e-05,0.10474608581426703,9,task09_state17
1213,,,,,17,wrist,-0.005278861655581446,,0.004642533162299789,0.11039936618904744,16,,,,,9,task09_state17
1213,,,,,17,primary,0.0005128045420221272,,0.003070260508651085,0.019263667635223636,16,,,,,9,task09_state17
1213,,,,,17,proprio,0.0,,0.0,0.028857730895337958,16,,,,,9,task09_state17
1217,-0.025318931357644736,0.013552944291370883,0.020087482700650527,0.02326741732527693,17,all,-0.015730061304809806,0.1511363253417095,0.0017486365770780776,0.23403587456135794,16,-0.007926000772925823,0.09890025005991077,0.007606519189856775,0.13101179664928397,9,task09_state17
1217,,,,,17,wrist,-0.006540854205139002,,0.00021132767769180272,0.11111713026067668,16,,,,,9,task09_state17
1217,,,,,17,primary,0.001470670030260371,,0.0005719022648066688,0.026595705351636738,16,,,,,9,task09_state17
1217,,,,,17,proprio,0.0,,0.0,0.029217614813797404,16,,,,,9,task09_state17
1201,-0.00013976003952476113,4.9426166288779605e-05,0.0001947861028159803,-0.00018832931163925704,35,all,-0.0011453516922737932,-0.001459624529025011,-0.0015025816441141347,-0.000818633873338687,14,-0.00040698651075510295,0.0038039624071010136,0.0005676997984850884,0.0022437540948431756,9,task09_state35
1201,,,,,35,wrist,0.01106436667222932,,-0.0006884686103761179,0.007905297189490405,14,,,,,9,task09_state35
1201,,,,,35,primary,-0.0019739972896556744,,-0.0015381984298242874,-0.006404861497066708,14,,,,,9,task09_state35
1201,,,,,35,proprio,0.0,,0.0,-5.419578782962092e-06,14,,,,,9,task09_state35
1213,-0.00017497887760486996,-0.0004647922228022683,-0.00014778411907689915,-0.00015971425666538863,35,all,-0.003020489138143543,0.006486830245689319,-0.0017241441504182607,0.004467919067363684,14,-0.0006239910627385825,0.004541490887976396,0.0006424320999590671,0.003169617876248254,9,task09_state35
1213,,,,,35,wrist,0.0013790140681241084,,-0.0012629098110279883,0.005980469224510708,14,,,,,9,task09_state35
1213,,,,,35,primary,0.000339582753022925,,-0.0016570011135717067,0.0010715451559386397,14,,,,,9,task09_state35
1213,,,,,35,proprio,0.0,,0.0,0.0005969881610538713,14,,,,,9,task09_state35
1217,4.0925280016868015e-05,-0.00025311201488620316,-9.771325735019598e-05,5.495035597180564e-05,35,all,0.008138811897401128,-0.0003914623809748302,-0.0008288769593935361,-0.00026455044306670714,14,-0.0015979681405396962,0.004639485752234829,0.0009441179718426285,0.003800595492453651,9,task09_state35
1217,,,,,35,wrist,0.0021833719558835216,,0.0008244253142218362,0.001868049909119391,14,,,,,9,task09_state35
1217,,,,,35,primary,0.00030142377736706687,,0.0008173651440777823,-0.0023194912636886637,14,,,,,9,task09_state35
1217,,,,,35,proprio,0.0,,0.0,-0.00016036260365898808,14,,,,,9,task09_state35
