correct_target_cell,decoded_primary_l1_to_target,decoded_primary_target_margin,decoded_primary_target_top1,decoded_wrist_l1_to_target,decoded_wrist_target_margin,decoded_wrist_target_top1,future_noise_seed,goal_endpoint_donor_steering,initial_state_index,prefix_chunks,robot_endpoint_donor_steering,target_cell,target_coordinate_distance,task_id,unit_id
0.0,10.141448767006803,2.2674851190476186,1.0,4.261745323129252,18.151393760629254,1.0,1201,0.9960104725409854,17,4,0.9940534081033747,o1r0,0.9940614138428675,6,task06_state17
0.0,9.4704971832483,1.995588860544217,1.0,8.302010257227892,10.903898278061224,1.0,1201,0.9973225701128493,17,4,0.995370313028083,o0r1,0.9973333158267386,6,task06_state17
1.0,9.358903326955783,1.9188988095238084,1.0,11.755580357142858,8.298416241496597,1.0,1201,0.9980963541435907,17,4,0.9962501554587446,o1r1,0.004205377703632243,6,task06_state17
0.0,10.093510841836734,2.597895408163266,1.0,9.144949776785714,13.30646125637755,1.0,1213,0.9968482019718489,17,4,0.9946803090241056,o0r0,1.4082241493934118,6,task06_state17
0.0,10.141448767006803,2.2674851190476186,1.0,4.261745323129252,18.151393760629254,1.0,1213,0.9968358355889241,17,4,0.9947386029520026,o1r0,0.9947436353851791,6,task06_state17
0.0,9.4704971832483,1.995588860544217,1.0,8.302010257227892,10.903898278061224,1.0,1213,0.9985323622299855,17,4,0.9961632817918774,o0r1,0.9985397332240734,6,task06_state17
1.0,9.358903326955783,1.9188988095238084,1.0,11.755580357142858,8.298416241496597,1.0,1213,0.999157831571382,17,4,0.9968993805172854,o1r1,0.00321295640162607,6,task06_state17
0.0,10.093510841836734,2.597895408163266,1.0,9.144949776785714,13.30646125637755,1.0,1217,0.9964290996293987,17,4,0.9946569975785635,o0r0,1.4079110388871368,6,task06_state17
0.0,10.141448767006803,2.2674851190476186,1.0,4.261745323129252,18.151393760629254,1.0,1217,0.9965002849111523,17,4,0.9948907389024527,o1r0,0.9948968943360772,6,task06_state17
0.0,9.4704971832483,1.995588860544217,1.0,8.302010257227892,10.903898278061224,1.0,1217,0.9984650806023461,17,4,0.996822529238573,o0r1,0.9984701365101959,6,task06_state17
1.0,9.358903326955783,1.9188988095238084,1.0,11.755580357142858,8.298416241496597,1.0,1217,0.998273103721585,17,4,0.9965844001797979,o1r1,0.0038273349589719075,6,task06_state17
0.0,10.247103528911564,3.302654655612246,1.0,7.789162149234694,8.246771364795919,1.0,1201,0.9970777650250915,35,5,0.9950052199946355,o0r0,1.4086161497455596,6,task06_state35
0.0,10.209701849489797,3.0283535289115644,1.0,5.106790763180272,10.33715986394558,1.0,1201,0.997141851083529,35,5,0.995020725418202,o1r0,0.9950248303570085,6,task06_state35
0.0,9.819149925595237,2.9225393282312933,1.0,7.766847363945578,9.969022374574829,1.0,1201,0.9979915298005415,35,5,0.9957679352790607,o0r1,0.9980005029685243,6,task06_state35
1.0,9.501601031037415,2.8780824829931966,1.0,10.670539700255102,7.591285342261905,1.0,1201,0.9982190822711808,35,5,0.9960480748244283,o1r1,0.004334671908015668,6,task06_state35
0.0,10.247103528911564,3.302654655612246,1.0,7.789162149234694,8.246771364795919,1.0,1213,0.9981102051803608,35,5,0.9960287434964713,o0r0,1.4100699413704063,6,task06_state35
0.0,10.209701849489797,3.0283535289115644,1.0,5.106790763180272,10.33715986394558,1.0,1213,0.9980917056053533,35,5,0.995894543285691,o1r0,0.9958963715837666,6,task06_state35
0.0,9.819149925595237,2.9225393282312933,1.0,7.766847363945578,9.969022374574829,1.0,1213,0.9986242310121454,35,5,0.9963928979643437,o0r1,0.9986307455459672,6,task06_state35
1.0,9.501601031037415,2.8780824829931966,1.0,10.670539700255102,7.591285342261905,1.0,1213,0.999262008284687,35,5,0.996981779326739,o1r1,0.0031071349832877296,6,task06_state35
0.0,10.247103528911564,3.302654655612246,1.0,7.789162149234694,8.246771364795919,1.0,1217,0.9979634833671689,35,5,0.9954370481432965,o0r0,1.4095481655305622,6,task06_state35
0.0,10.209701849489797,3.0283535289115644,1.0,5.106790763180272,10.33715986394558,1.0,1217,0.997814906585933,35,5,0.995399034541658,o1r0,0.9954014328901145,6,task06_state35
0.0,9.819149925595237,2.9225393282312933,1.0,7.766847363945578,9.969022374574829,1.0,1217,0.9990183839366547,35,5,0.9964307826732329,o0r1,0.999024759831172,6,task06_state35
1.0,9.501601031037415,2.8780824829931966,1.0,10.670539700255102,7.591285342261905,1.0,1217,0.9992276130180202,35,5,0.9967072916159943,o1r1,0.003382086656493828,6,task06_state35
0.0,10.92496412627551,0.5862895939625847,1.0,5.102897799744898,2.6721673044217686,1.0,1201,0.9988594943000081,17,4,0.9968234021745069,o0r0,1.4111616436383276,7,task07_state17
0.0,11.095829347363946,0.40156648596938815,1.0,5.462611607142857,2.1238440688775517,1.0,1201,0.9987860533475373,17,4,0.9967584269105831,o1r0,0.996759166139813,7,task07_state17
0.0,11.738181600765307,0.6082124255952372,1.0,8.962213010204081,2.9524606717687085,1.0,1201,0.9992090475485486,17,4,0.9972421660155114,o0r1,0.9992128533756777,7,task07_state17
1.0,11.85551525297619,0.46020009566326614,1.0,7.095962213010204,4.597981770833333,1.0,1201,0.9996350397479595,17,4,0.997635291161001,o1r1,0.0023927063921027423,7,task07_state17
0.0,10.92496412627551,0.5862895939625847,1.0,5.102897799744898,2.6721673044217686,1.0,1213,0.9982389389274621,17,4,0.9964762175617244,o0r0,1.4104771644224328,7,task07_state17
0.0,11.095829347363946,0.40156648596938815,1.0,5.462611607142857,2.1238440688775517,1.0,1213,0.9986980828421086,17,4,0.9969324397437518,o1r0,0.9969332898452711,7,task07_state17
0.0,11.738181600765307,0.6082124255952372,1.0,8.962213010204081,2.9524606717687085,1.0,1213,0.9985750544837079,17,4,0.9967482544572055,o0r1,0.9985803489385394,7,task07_state17
1.0,11.85551525297619,0.46020009566326614,1.0,7.095962213010204,4.597981770833333,1.0,1213,0.9987354956386889,17,4,0.9969135329673358,o1r1,0.0033354534959279497,7,task07_state17
0.0,10.92496412627551,0.5862895939625847,1.0,5.102897799744898,2.6721673044217686,1.0,1217,0.9981029554698969,17,4,0.9963295878703361,o0r0,1.4102773334999101,7,task07_state17
0.0,11.095829347363946,0.40156648596938815,1.0,5.462611607142857,2.1238440688775517,1.0,1217,0.9981547053971067,17,4,0.9964020394432421,o1r0,0.9964037481457121,7,task07_state17
0.0,11.738181600765307,0.6082124255952372,1.0,8.962213010204081,2.9524606717687085,1.0,1217,0.9985952841161873,17,4,0.9967892655975065,o0r1,0.9986004457612124,7,task07_state17
1.0,11.85551525297619,0.46020009566326614,1.0,7.095962213010204,4.597981770833333,1.0,1217,0.99843507497197,17,4,0.9965838017373115,o1r1,0.0037575791293531337,7,task07_state17
0.0,12.318000637755102,0.6291586947278915,1.0,5.5177109906462585,2.149334343112245,1.0,1201,0.9980602895200582,35,5,0.9963467309366497,o0r0,1.4102592491329426,7,task07_state35
0.0,12.373917144982993,0.5554714073129254,1.0,5.8282777954931975,1.8673270089285712,1.0,1201,0.9978479873155118,35,5,0.9961226542218393,o1r0,0.9961249788116732,7,task07_state35
0.0,11.20746306335034,0.5828550170068016,1.0,8.473287361819727,2.078125,1.0,1201,0.998627845396376,35,5,0.9968294324808181,o0r1,0.9986328785391566,7,task07_state35
1.0,11.130487351190476,0.6075946003401356,1.0,6.9727891156462585,3.69569781037415,1.0,1201,0.998675217190048,35,5,0.9968915867033358,o1r1,0.003378946983369697,7,task07_state35
0.0,12.318000637755102,0.6291586947278915,1.0,5.5177109906462585,2.149334343112245,1.0,1213,0.9963682893865043,35,5,0.994508858805156,o0r0,1.4077633459985108,7,task07_state35
0.0,12.373917144982993,0.5554714073129254,1.0,5.8282777954931975,1.8673270089285712,1.0,1213,0.9963111220169998,35,5,0.994451139421651,o1r0,0.9944579812731121,7,task07_state35
0.0,11.20746306335034,0.5828550170068016,1.0,8.473287361819727,2.078125,1.0,1213,0.997310007144385,35,5,0.9954302526775968,o0r1,0.9973204765474957,7,task07_state35
1.0,11.130487351190476,0.6075946003401356,1.0,6.9727891156462585,3.69569781037415,1.0,1213,0.9966359772000772,35,5,0.9947765884972526,o1r1,0.00621294432016207,7,task07_state35
0.0,12.318000637755102,0.6291586947278915,1.0,5.5177109906462585,2.149334343112245,1.0,1217,0.9965259194081763,35,5,0.9949092712027993,o0r0,1.4081577915764967,7,task07_state35
0.0,12.373917144982993,0.5554714073129254,1.0,5.8282777954931975,1.8673270089285712,1.0,1217,0.9968278742722172,35,5,0.9952281818945219,o1r0,0.9952332371955372,7,task07_state35
0.0,11.20746306335034,0.5828550170068016,1.0,8.473287361819727,2.078125,1.0,1217,0.9967898143810985,35,5,0.9951211678795903,o0r1,0.9968017541400918,7,task07_state35
1.0,11.130487351190476,0.6075946003401356,1.0,6.9727891156462585,3.69569781037415,1.0,1217,0.9975632001660616,35,5,0.9959215306291097,o1r1,0.004750989985252811,7,task07_state35
0.0,15.51719281462585,1.9298137223639458,1.0,5.746193399234694,3.7845118516156466,1.0,1201,0.9946614717052397,17,21,0.9921554134953685,o0r0,1.4048928100830322,8,task08_state17
0.0,15.15002524447279,2.2800209927721085,1.0,8.912414965986395,12.62329931972789,1.0,1201,0.9952268691066108,17,21,0.9926912030518421,o1r0,0.9927026782451224,8,task08_state17
0.0,13.392392113095237,1.7230282738095255,1.0,6.56061330782313,13.493416507227892,1.0,1201,0.9968808683016438,17,21,0.9943032204173519,o0r1,0.9968971455889782,8,task08_state17
1.0,12.925223214285714,2.240433673469388,1.0,5.811569940476191,3.140764508928572,1.0,1201,0.9975060644158505,17,21,0.9949404533057308,o1r1,0.005640809113006529,8,task08_state17
0.0,15.51719281462585,1.9298137223639458,1.0,5.746193399234694,3.7845118516156466,1.0,1213,0.9939556508082104,17,21,0.9915054821381835,o0r0,1.4039340999077004,8,task08_state17
0.0,15.15002524447279,2.2800209927721085,1.0,8.912414965986395,12.62329931972789,1.0,1213,0.99498706666128,17,21,0.9925327072894713,o1r0,0.9925453664896259,8,task08_state17
0.0,13.392392113095237,1.7230282738095255,1.0,6.56061330782313,13.493416507227892,1.0,1213,0.9966948637497384,17,21,0.9941765495226407,o0r1,0.9967118761209639,8,task08_state17
1.0,12.925223214285714,2.240433673469388,1.0,5.811569940476191,3.140764508928572,1.0,1213,0.9965718909312549,17,21,0.9940318058271302,o1r1,0.0068826792364811784,8,task08_state17
0.0,15.51719281462585,1.9298137223639458,1.0,5.746193399234694,3.7845118516156466,1.0,1217,0.9947161782198307,17,21,0.9921244102669103,o0r0,1.4049096485752137,8,task08_state17
0.0,15.15002524447279,2.2800209927721085,1.0,8.912414965986395,12.62329931972789,1.0,1217,0.9951727331693273,17,21,0.9925980710454204,o1r0,0.9926098091134018,8,task08_state17
0.0,13.392392113095237,1.7230282738095255,1.0,6.56061330782313,13.493416507227892,1.0,1217,0.9971394434402301,17,21,0.994468236510961,o0r1,0.9971547874184782,8,task08_state17
1.0,12.925223214285714,2.240433673469388,1.0,5.811569940476191,3.140764508928572,1.0,1217,0.9977036046007082,17,21,0.995007892066463,o1r1,0.005494958912491673,8,task08_state17
0.0,13.109381643282314,2.099529655612244,1.0,6.258862138605442,8.596194727891156,1.0,1201,0.9977921272532169,35,20,0.9957587319877521,o0r0,1.4096540644918367,8,task08_state35
0.0,12.893501541241497,2.44006430697279,1.0,7.994167198129252,39.947431707057824,1.0,1201,0.996791273765206,35,20,0.9947314236032041,o1r0,0.9947365988178514,8,task08_state35
0.0,13.962817548894558,2.085611979166666,1.0,8.425269717261905,6.549731611394558,1.0,1201,0.9974109854387291,35,20,0.9953000853465612,o0r1,0.9974220586449882,8,task08_state35
1.0,13.375949989370747,2.652297247023812,1.0,8.255919164540817,6.370655293367346,1.0,1201,0.9973233093650645,35,20,0.9949253210496015,o1r1,0.005737337292226134,8,task08_state35
0.0,13.109381643282314,2.099529655612244,1.0,6.258862138605442,8.596194727891156,1.0,1213,0.9969399499300573,35,20,0.9955796304639929,o0r0,1.4089244352914623,8,task08_state35
0.0,12.893501541241497,2.44006430697279,1.0,7.994167198129252,39.947431707057824,1.0,1213,0.9956910977305851,35,20,0.9942714393068633,o1r0,0.9942807760688673,8,task08_state35
0.0,13.962817548894558,2.085611979166666,1.0,8.425269717261905,6.549731611394558,1.0,1213,0.9965723677808226,35,20,0.9946258221820532,o0r1,0.9965868582374012,8,task08_state35
1.0,13.375949989370747,2.652297247023812,1.0,8.255919164540817,6.370655293367346,1.0,1213,0.9962733398921776,35,20,0.994612513168634,o1r1,0.006550802234640984,8,task08_state35
0.0,13.109381643282314,2.099529655612244,1.0,6.258862138605442,8.596194727891156,1.0,1217,0.999089975679841,35,20,0.9970521856863508,o0r0,1.4114863940137272,8,task08_state35
0.0,12.893501541241497,2.44006430697279,1.0,7.994167198129252,39.947431707057824,1.0,1217,0.997788963850578,35,20,0.9956061584778177,o1r0,0.9956086136026604,8,task08_state35
0.0,13.962817548894558,2.085611979166666,1.0,8.425269717261905,6.549731611394558,1.0,1217,0.9983585634187354,35,20,0.9960538803710681,o0r1,0.9983663621194612,8,task08_state35
1.0,13.375949989370747,2.652297247023812,1.0,8.255919164540817,6.370655293367346,1.0,1217,0.9986345821827893,35,20,0.9962417884821355,o1r1,0.003998564696058527,8,task08_state35
0.0,15.359846673044217,0.0,1.0,9.71180112670068,2.468789859693878,1.0,1201,0.7372265924551051,17,16,0.7481548922667715,o0r0,1.0503517465333554,9,task09_state17
0.0,15.349137701955783,0.0,1.0,9.298814838435375,1.9940874787414966,1.0,1201,0.7419833159178134,17,16,0.7497393786331666,o1r0,0.7928945359491474,9,task09_state17
0.0,14.634406887755102,-0.17762808248299322,0.0,8.000305590986395,1.7539992559523814,1.0,1201,0.7859299337372673,17,16,0.8227124401454643,o0r1,0.8056778137837984,9,task09_state17
1.0,14.613766209608844,-0.17832562712585087,0.0,8.02103263180272,1.6340215773809526,1.0,1201,0.7854729060159784,17,16,0.8202435555757186,o1r1,0.27988257067078864,9,task09_state17
0.0,15.359846673044217,0.0,1.0,9.71180112670068,2.468789859693878,1.0,1213,0.7840477709421543,17,16,0.7318751274403833,o0r0,1.0725540122927322,9,task09_state17
0.0,15.349137701955783,0.0,1.0,9.298814838435375,1.9940874787414966,1.0,1213,0.7815266982130687,17,16,0.7362291069960162,o1r0,0.7679608594074537,9,task09_state17
0.0,14.634406887755102,-0.17762808248299322,0.0,8.000305590986395,1.7539992559523814,1.0,1213,0.7953171883468376,17,16,0.8410419066733039,o0r1,0.8110469194282028,9,task09_state17
1.0,14.613766209608844,-0.17832562712585087,0.0,8.02103263180272,1.6340215773809526,1.0,1213,0.7934795633616294,17,16,0.8365544993916296,o1r1,0.2633725923827763,9,task09_state17
0.0,15.359846673044217,0.0,1.0,9.71180112670068,2.468789859693878,1.0,1217,0.7452120767139251,17,16,0.6579511148177088,o0r0,0.9941029668852954,9,task09_state17
0.0,15.349137701955783,0.0,1.0,9.298814838435375,1.9940874787414966,1.0,1217,0.777959025093398,17,16,0.6695206343940285,o1r0,0.7053793833228021,9,task09_state17
0.0,14.634406887755102,-0.17762808248299322,0.0,8.000305590986395,1.7539992559523814,1.0,1217,0.7811389597180244,17,16,0.7929259118534557,o0r1,0.8081198873750602,9,task09_state17
1.0,14.613766209608844,-0.17832562712585087,0.0,8.02103263180272,1.6340215773809526,1.0,1217,0.7885669767398525,17,16,0.7965694306568496,o1r1,0.29340742981084234,9,task09_state17
0.0,12.379962531887756,5.896723533163264,1.0,12.004889455782314,17.4552309204932,1.0,1201,0.9997880664694195,35,14,0.9974331186270732,o0r0,1.4122496252393872,9,task09_state35
0.0,12.237696641156463,5.253600659013605,1.0,8.796177455357142,22.089172778486397,1.0,1201,1.000052732591998,35,14,0.9982043116809358,o1r0,0.9982043130738001,9,task09_state35
0.0,14.024360916241497,5.149739583333334,1.0,11.856677827380953,16.251713966836736,1.0,1201,0.9996696171775427,35,14,0.9998803659772939,o0r1,0.9996696243360573,9,task09_state35
1.0,13.879158694727892,4.373392325680271,1.0,8.12406994047619,19.334263392857142,1.0,1201,0.9997945232605963,35,14,1.0002445725204014,o1r1,0.00031943138257144936,9,task09_state35
0.0,12.379962531887756,5.896723533163264,1.0,12.004889455782314,17.4552309204932,1.0,1213,1.0000231605780896,35,14,0.9951307591142478,o0r0,1.4107911076512676,9,task09_state35
0.0,12.237696641156463,5.253600659013605,1.0,8.796177455357142,22.089172778486397,1.0,1213,0.9999628658978151,35,14,0.9960851867455761,o1r0,0.9960851874377566,9,task09_state35
0.0,14.024360916241497,5.149739583333334,1.0,11.856677827380953,16.251713966836736,1.0,1213,0.9999509357602266,35,14,0.9986123725218653,o0r1,0.9999518985620113,9,task09_state35
1.0,13.879158694727892,4.373392325680271,1.0,8.12406994047619,19.334263392857142,1.0,1213,0.9997156622023473,35,14,0.9989428090904551,o1r1,0.001094760522853472,9,task09_state35
0.0,12.379962531887756,5.896723533163264,1.0,12.004889455782314,17.4552309204932,1.0,1217,0.9999054911984703,35,14,0.9970424694809329,o0r0,1.4120568959066384,9,task09_state35
0.0,12.237696641156463,5.253600659013605,1.0,8.796177455357142,22.089172778486397,1.0,1217,0.9997873153011116,35,14,0.9987855715230454,o1r0,0.9987855941679363,9,task09_state35
0.0,14.024360916241497,5.149739583333334,1.0,11.856677827380953,16.251713966836736,1.0,1217,0.9999399789144336,35,14,1.0016420490436564,o0r1,0.9999413271569786,9,task09_state35
1.0,13.879158694727892,4.373392325680271,1.0,8.12406994047619,19.334263392857142,1.0,1217,0.9998627282970919,35,14,1.0017871829452292,o1r1,0.0017924470424917182,9,task09_state35
