state_id,task_id,recipient,source,off_diagonal,gaussian_template_prediction,gaussian_source_correct,gaussian_projection,gaussian_distance_reduction,native_template_prediction,native_donor_correct,native_projection,native_distance_reduction
task01_state030,1,1,2,True,0,0,-0.22641732062514272,-0.22408440473939545,1,0,-3.490531105818125,-0.06980649638167487
task01_state030,1,1,3,True,3,1,0.5939310242567631,0.1138083483316902,1,0,-1.7560533948891608,-0.10800069545129361
task01_state030,1,2,0,True,2,0,-0.04614154267669235,-0.6520783846891334,1,0,-1.1850152649024237,-0.09010951881349846
task01_state030,1,2,1,True,2,0,-0.26698138833288204,-0.21241921552941073,2,0,-0.4138186397342839,-0.02517819523046429
task01_state030,1,2,2,False,2,1,0.0,0.0,1,0,0.0,0.0
task01_state030,1,2,3,True,2,0,0.03177797211611231,-0.5119654885617132,2,0,-1.5129910622554141,-0.1167946301052366
task01_state030,1,3,0,True,3,0,0.4739236787046446,-0.034314172177910926,1,0,1.917404621830998,0.03430455824986065
task01_state030,1,3,1,True,1,1,0.6463695915385642,0.17913089288750686,1,1,1.4813436749902253,0.10984490586842768
task01_state030,1,3,2,True,3,0,0.11641714542270407,-0.45193139148541456,1,0,1.6466887796762002,0.026856799850098294
task01_state030,1,3,3,False,3,1,0.0,0.0,1,0,0.0,0.0
task02_state010,2,0,0,False,0,1,0.0,0.0,1,0,0.0,0.0
task02_state010,2,0,1,True,1,1,0.5372963899367185,0.03336625961196817,1,1,1.2889735687683823,0.017562100191089235
task02_state010,2,0,2,True,0,0,-0.07188445614799922,-0.724059506447248,1,0,-0.13792493963106014,-0.02127308335969992
task02_state010,2,0,3,True,0,0,-0.007217935642364659,-0.6138008927336828,1,0,-1.6074591478429343,-0.12521385218976705
task02_state010,2,1,0,True,1,0,0.4889177749585553,-0.011094066723032283,1,0,-1.0814322340779974,-0.02339886664355017
task02_state010,2,1,1,False,1,1,0.0,0.0,1,1,0.0,0.0
task02_state010,2,1,2,True,0,0,-0.019661054355119542,-0.25858445129712626,1,0,-2.3514907103761766,-0.029786652944649213
task02_state010,2,1,3,True,1,0,0.2987092350510424,-0.1833007642863224,1,0,-1.357038827434334,-0.1476284694718251
task02_state010,2,2,0,True,2,0,-0.09143563848789536,-0.6640716392825449,1,0,-0.3976158177603781,-0.02602127298368127
task02_state010,2,2,1,True,2,0,-0.06760079875838103,-0.25369614810267777,1,1,2.4208644806824124,0.025496045245087855
task02_state010,2,2,2,False,2,1,0.0,0.0,1,0,0.0,0.0
task02_state010,2,2,3,True,2,0,-0.08971624520109348,-0.6758369620228859,1,0,-1.6014076800092532,-0.15796292825171523
task02_state010,2,3,0,True,3,0,0.10493445874292626,-0.5233047293185078,1,0,2.6750185705653338,0.12045081030042262
task02_state010,2,3,1,True,3,0,0.4694805398269045,-0.02924532157698109,1,1,2.254102214319517,0.1768730895603652
task02_state010,2,3,2,True,3,0,0.023148296337766067,-0.6439474106231817,1,0,1.8965171118034043,0.11886698841776461
task02_state010,2,3,3,False,3,1,0.0,0.0,1,0,0.0,0.0
task02_state020,2,0,0,False,0,1,0.0,0.0,2,0,0.0,0.0
task02_state020,2,0,1,True,1,1,0.6068130511290286,0.10259234731450988,2,0,3.990711538807043,0.04204450147186972
task02_state020,2,0,2,True,0,0,-0.0578040081466183,-0.7291163396013167,2,1,2.7917855584002926,0.06038228480929047
task02_state020,2,0,3,True,0,0,0.011829852104441893,-0.5942083732297427,2,0,-2.110486721841877,-0.10096377221508768
task02_state020,2,1,0,True,0,1,0.5643441698262602,0.06995451929919282,2,0,-4.086835622614259,-0.04179466422118056
task02_state020,2,1,1,False,1,1,0.0,0.0,2,0,0.0,0.0
task02_state020,2,1,2,True,0,0,0.048616405811978285,-0.19913555976918573,2,1,3.2123339805140434,0.025580015472388157
task02_state020,2,1,3,True,0,0,0.3867761519682285,-0.1081464000107702,2,0,-1.7393685657453475,-0.13804839138330838
task02_state020,2,2,0,True,2,0,-0.06647132763335668,-0.6939435954591253,2,0,-2.830662026875723,-0.09459310627011096
task02_state020,2,2,1,True,2,0,-0.016471595101205837,-0.20072162511970304,2,0,-4.084847423472732,-0.057630747527558555
task02_state020,2,2,2,False,2,1,0.0,0.0,2,1,0.0,0.0
task02_state020,2,2,3,True,2,0,-0.0892966796894651,-0.6659977092104897,2,0,-1.3287755612619991,-0.1919195861212541
task02_state020,2,3,0,True,3,0,0.13000200702244816,-0.4730064544869324,2,0,2.8957141623763833,0.09680588039755465
task02_state020,2,3,1,True,1,1,0.5641243554005076,0.06226120735702606,2,0,2.3565950902737907,0.14467584883685347
task02_state020,2,3,2,True,3,0,0.05121006945797341,-0.5944166591238464,2,1,2.151081082900738,0.1678631002793905
task02_state020,2,3,3,False,3,1,0.0,0.0,2,0,0.0,0.0
task02_state030,2,0,0,False,0,1,0.0,0.0,0,1,0.0,0.0
task02_state030,2,0,1,True,1,1,0.5209608936629055,0.02134747835999737,0,0,-0.09695866210095601,-0.09305515704557521
task02_state030,2,0,2,True,0,0,-0.016480118315334594,-0.7555591691827755,0,0,-0.6876574796773197,-0.06664158557613412
task02_state030,2,0,3,True,0,0,0.08551755903523581,-0.6562477954467482,0,0,-0.41345909827545596,-0.1844249694893824
task02_state030,2,1,0,True,1,0,0.4758801402884092,-0.02477806255424233,0,1,1.1757055263898444,0.08294257031613449
task02_state030,2,1,1,False,1,1,0.0,0.0,0,0,0.0,0.0
task02_state030,2,1,2,True,0,0,-0.031220013375459,-0.25506925463631586,0,0,0.963825830329866,0.01885716631892305
task02_state030,2,1,3,True,1,0,0.322521474707882,-0.17418670409540263,0,0,-2.2120635739140853,-0.09978009353229939
task02_state030,2,2,0,True,2,0,-0.10272600800281845,-0.6491310417975313,0,1,1.4049145898964333,0.061600951086160524
task02_state030,2,2,1,True,2,0,-0.12625246334717374,-0.25474577873146653,0,0,-0.8112127117251224,-0.07158641831248928
task02_state030,2,2,2,False,2,1,0.0,0.0,0,0,0.0,0.0
task02_state030,2,2,3,True,2,0,-0.13178236933913817,-0.6400383599542836,0,0,-1.3078922671049689,-0.15967873379457703
task02_state030,2,3,0,True,3,0,0.09188925527653122,-0.5284817071349476,0,1,1.4131852216732472,0.19447011007275875
task02_state030,2,3,1,True,3,0,0.36938055286901,-0.1216865727263277,0,0,2.8398284460500642,0.1010073806492088
task02_state030,2,3,2,True,3,0,-0.06705010092079192,-0.6169465469848187,0,0,1.9708504955410786,0.12221466576400819
task02_state030,2,3,3,False,3,1,0.0,0.0,0,0,0.0,0.0
task03_state010,3,0,0,False,0,1,0.0,0.0,1,0,0.0,0.0
task03_state010,3,0,1,True,0,0,0.48412075850645125,-0.01808702320473841,1,1,1.7779357493627894,0.06022158183385617
task03_state010,3,0,2,True,0,0,0.03295438840880713,-0.7736996485046882,1,0,1.0365988007822005,0.02934322599005251
task03_state010,3,0,3,True,0,0,0.03307544612117348,-0.693748009524017,1,0,2.389418030107524,0.04166944711595401
task03_state010,3,1,0,True,1,0,0.4408513661877151,-0.06631097536903995,1,0,-1.2307408128087185,-0.07885270564104983
task03_state010,3,1,1,False,1,1,0.0,0.0,1,1,0.0,0.0
task03_state010,3,1,2,True,1,0,-0.08393378710579669,-0.33559216132709857,1,0,-0.9736829267253055,-0.028813512420293265
task03_state010,3,1,3,True,1,0,0.3098306203181727,-0.20044667247934816,1,0,-0.26989542092093505,-0.020208577719599666
